Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Quarter,Week_of_Year,Is_Weekend,Sales_Lag_4,Sales_Rolling_Mean_8,Sales_Change_Pct,Store_mean,Store_median,Store_std,Month_August,Month_December,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Record_ID
25,2012-04-05,696421.72,0,-0.052943297,1.3989452,1.1040986,-0.5275168,2012,2,14,False,694765.95,671629.8125,0.002383205452138215,702949.072631579,696421.72,75771.49783832321,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1015
25,2012-05-10,699536.73,0,-0.11778985,1.4749422,1.1411344,-0.430433,2012,2,19,False,643155.89,684093.355,0.08766279043172553,702949.072631579,696421.72,75771.49783832321,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1016
25,2012-06-01,636419.12,0,-1.620801,0.2165213,1.0553744,-0.6397303,2012,2,22,False,642776.4,673741.36125,-0.009890344449485111,702949.072631579,696421.72,75771.49783832321,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1017
25,2012-06-04,791356.9,0,-0.8239578,1.4995294,1.0980042,-0.5275168,2012,2,23,False,709724.6,689269.66375,0.11501968510038973,702949.072631579,696421.72,75771.49783832321,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1018
25,2012-06-07,753385.55,0,0.86809754,0.3349872,1.109473,-0.43862838,2012,2,23,False,696421.72,696597.11375,0.08179502213113055,702949.072631579,696421.72,75771.49783832321,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1019
25,2012-07-09,671482.9,1,0.7180712,1.3095369,1.123063,-0.43862838,2012,3,28,False,699536.73,700137.99,-0.04010344103018004,702949.072631579,696421.72,75771.49783832321,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1020
25,2012-08-06,730254.19,0,-0.068330616,0.81332123,1.1060314,-0.5275168,2012,3,32,False,636419.12,711072.71375,0.1474422547204426,702949.072631579,696421.72,75771.49783832321,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1021
25,2012-09-03,643711.53,0,-1.2245775,1.1687189,1.0886071,-0.6397303,2012,3,36,False,791356.9,702821.08,-0.18657241757796006,702949.072631579,696421.72,75771.49783832321,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1022
25,2012-10-02,658984.38,1,-1.4977025,0.70379615,1.0693704,-0.6397303,2012,4,40,False,753385.55,698141.4125,-0.12530260236607937,702949.072631579,696421.72,75771.49783832321,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1023
25,2012-10-08,710496.97,0,0.67081016,0.88708305,1.1110352,-0.43862838,2012,4,41,False,671482.9,699511.4425000001,0.058101360436728866,702949.072631579,696421.72,75771.49783832321,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1024
25,2012-11-05,739866.16,0,-0.028213682,1.2603624,1.1054993,-0.5275168,2012,4,45,False,730254.19,712442.3225,0.013162498937527634,702949.072631579,696421.72,75771.49783832321,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1025
25,2012-12-10,697317.41,0,-0.87836295,1.5084703,1.1459701,-0.430433,2012,4,50,False,643711.53,700687.38625,0.08327624642671849,702949.072631579,696421.72,75771.49783832321,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1026
26,2010-01-10,923221.52,0,-0.105699815,-1.3592988,-0.984959,0.1092005,2010,1,1,True,,923221.52,,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1027
26,2010-02-04,1029849.2,0,-1.2745864,-1.1156614,-1.0068117,0.33804038,2010,1,5,False,,976535.36,,1037306.5522807017,1037549.71,69717.79329046751,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1028
26,2010-02-07,1078455.48,0,-0.04524964,-1.1402487,-0.9909649,0.29580244,2010,1,5,True,,1010508.7333333334,,1037306.5522807017,1037549.71,69717.79329046751,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1029
26,2010-03-09,1037549.71,0,0.39603662,-1.3190651,-0.9857762,0.29580244,2010,1,10,False,,1017268.9775,,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1030
26,2010-03-12,1016143.64,0,-1.7581878,-0.5814472,-0.9849625,0.1092005,2010,1,10,False,923221.52,1017043.9099999999,0.10064986353437688,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1031
26,2010-04-06,1003202.66,0,-0.06942971,-1.04637,-0.9949791,0.33804038,2010,2,14,False,1029849.2,1014737.035,-0.025874215370561005,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1032
26,2010-05-02,1034119.21,0,-1.8146812,-1.2005992,-1.0163739,0.32291037,2010,2,17,True,1078455.48,1017505.9171428571,-0.04111089499957854,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1033
26,2010-05-03,1005669.58,0,-1.7103772,-1.2497737,-1.0110799,0.32291037,2010,2,18,False,1037549.71,1016026.375,-0.030726363944528545,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1034
26,2010-05-11,970224.51,0,-1.6054137,-0.8653183,-0.9806702,0.1092005,2010,2,19,False,1016143.64,1021901.74875,-0.04518960528060778,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1035
26,2010-06-08,1125329.77,0,0.17621782,-1.1916584,-0.9886046,0.29580244,2010,2,23,False,1003202.66,1033836.8200000001,0.12173722705240841,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1036
26,2010-07-05,1074479.73,0,-0.2749603,-0.76920444,-1.0015907,0.33804038,2010,3,27,False,1034119.21,1033339.85125,0.039028885267492486,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1037
26,2010-08-10,1001069.52,0,-0.709652,-1.2274216,-0.98509043,0.1092005,2010,3,32,False,1005669.58,1028779.8274999999,-0.004574126623179686,1037306.5522807017,1037549.71,69717.79329046751,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1038
26,2010-09-04,1022293.81,0,-0.5272024,-1.0642517,-1.0058187,0.33804038,2010,3,35,True,970224.51,1029548.59875,0.053667269238539594,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1039
26,2010-09-07,1122356.53,0,0.62409866,-1.1603655,-0.9903447,0.29580244,2010,3,36,False,1125329.77,1044442.8325,-0.0026421055225438472,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1040
26,2010-10-09,1042226.3,1,-0.26946482,-1.3592988,-0.984968,0.29580244,2010,4,40,True,1074479.73,1045456.21875,-0.030017718435693452,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1041
26,2010-10-12,1149612.04,0,-1.8146812,-0.4316884,-0.9870143,0.1092005,2010,4,41,False,1001069.52,1063449.02625,0.14838382053625998,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1042
26,2010-11-06,1073862.59,0,-0.4453199,-1.1067206,-0.99316645,0.33804038,2010,4,44,True,1022293.81,1076403.7862500001,0.050444186882047104,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1043
26,2010-12-02,1015684.09,1,-1.8146812,-1.2385976,-1.0148734,0.32291037,2010,4,48,False,1122356.53,1062698.0762500002,-0.09504327470701313,1037306.5522807017,1037549.71,69717.79329046751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1044
26,2010-12-03,963382.09,0,-1.5729904,-1.1626006,-1.0098274,0.32291037,2010,4,48,False,1042226.3,1048810.87125,-0.07564979889684231,1037306.5522807017,1037549.71,69717.79329046751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1045
26,2010-12-11,971193.01,0,-1.2207308,-0.8139086,-0.9792964,0.1092005,2010,4,49,True,1149612.04,1045076.3075000001,-0.1551993401182542,1037306.5522807017,1037549.71,69717.79329046751,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1046
26,2011-01-04,849231.61,0,-1.8146812,0.69932574,-0.95143384,-0.09946641,2011,1,1,False,1073862.59,1023443.5325,-0.20918037567543912,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1047
26,2011-01-07,1070119.09,0,0.009155518,1.0949571,-0.9161935,-0.13161725,2011,1,1,False,1015684.09,1016913.8525,0.05359442028869443,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1048
26,2011-02-09,1040143.14,0,-0.0029345169,1.0256658,-0.8958117,-0.13161725,2011,1,6,False,963382.09,1016653.4575,0.07967871812937699,1037306.5522807017,1037549.71,69717.79329046751,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1049
26,2011-02-12,1012498.49,0,-1.2630459,0.39310256,-0.8895015,-0.23815715,2011,1,6,True,971193.01,999514.26375,0.04253066030613217,1037306.5522807017,1037549.71,69717.79329046751,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1050
26,2011-03-06,1054454.4,0,0.04212834,1.4481196,-0.9313176,-0.09946641,2011,1,9,True,849231.61,997088.24,0.24165703158411622,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1051
26,2011-04-02,911807.02,0,-1.8146812,-0.19028616,-0.9740531,-0.043359514,2011,2,13,True,1070119.09,984103.60625,-0.14793874016395692,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1052
26,2011-04-03,945643.17,0,-1.8146812,0.25004938,-0.9630426,-0.043359514,2011,2,13,True,1040143.14,981886.2412500001,-0.09085285127198928,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1053
26,2011-04-11,988950.75,0,-1.5400176,0.583095,-0.88990563,-0.23815715,2011,2,15,False,1012498.49,984105.95875,-0.02325706184509968,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1054
26,2011-05-08,1107552.43,0,0.1888574,1.2916553,-0.90067035,-0.13161725,2011,2,18,True,1054454.4,1016396.06125,0.050355928146347484,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1055
26,2011-06-05,1024778.23,0,-0.80912006,1.5151758,-0.9400294,-0.09946641,2011,2,22,True,911807.02,1010728.4537500001,0.12389815774833579,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1056
26,2011-07-01,938149.21,0,-1.8146812,-0.29534084,-0.9817503,-0.043359514,2011,3,26,False,945643.17,997979.2124999999,-0.007924722810613738,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1057
26,2011-07-10,1130022.99,0,-0.7080034,0.6881497,-0.8899856,-0.23815715,2011,3,27,True,988950.75,1012669.7749999999,0.14264839780949656,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1058
26,2011-08-04,985229.81,0,-1.6834494,0.88261265,-0.9486339,-0.09946641,2011,3,31,False,1107552.43,1004016.70125,-0.11044408976647713,1037306.5522807017,1037549.71,69717.79329046751,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1059
26,2011-08-07,1133807.03,0,0.19874924,1.0256658,-0.91155285,-0.13161725,2011,3,31,True,1024778.23,1031766.7024999999,0.10639258017805475,1037306.5522807017,1037549.71,69717.79329046751,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1060
26,2011-09-09,1069710.97,1,0.069056146,1.081546,-0.8950323,-0.13161725,2011,3,36,False,938149.21,1047275.1775,0.14023543227201563,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1061
26,2011-09-12,1148987.46,0,-1.4004327,0.32381117,-0.88919145,-0.23815715,2011,3,37,False,1130022.99,1067279.7662499999,0.016782375374504443,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1062
26,2011-10-06,1094058.68,0,0.00695733,1.3385946,-0.9290837,-0.09946641,2011,4,40,False,985229.81,1065593.0474999999,0.11046039096198257,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1063
26,2011-11-02,1010711.08,1,-1.8146812,-0.15675807,-0.9720735,-0.043359514,2011,4,44,False,1133807.03,1063834.6537499998,-0.10856869532728164,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1064
26,2011-11-03,946614.55,0,-1.7362059,0.6143879,-0.9599236,-0.043359514,2011,4,44,False,1069710.97,1064892.82125,-0.11507446726474158,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,1065
26,2011-11-11,1077640.13,0,-1.0794972,0.54733175,-0.89024615,-0.23815715,2011,4,45,False,1148987.46,1058344.96375,-0.062095830010190034,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1066
26,2011-12-08,1087644.5,0,0.17951511,1.2402456,-0.898367,-0.13161725,2011,4,49,False,1094058.68,1071146.7999999998,-0.005862738550732938,1037306.5522807017,1037549.71,69717.79329046751,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1067
26,2012-01-06,1015853.03,0,-0.06668197,1.0569587,-0.8480154,-0.3068723,2012,1,1,False,1010711.08,1056402.55,0.005087457832163134,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1068
26,2012-02-03,955641.74,0,-1.8146812,1.1217797,-0.86565197,-0.32074127,2012,1,5,False,946614.55,1042143.89625,0.009536289084083771,1037306.5522807017,1037549.71,69717.79329046751,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1069
26,2012-03-02,939158.25,0,-1.8146812,0.6881497,-0.87487084,-0.32074127,2012,1,9,False,1077640.13,1015915.2449999999,-0.12850475417985774,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1070
26,2012-03-08,1090915.09,0,0.32294688,0.8334381,-0.84648716,-0.35982677,2012,1,10,False,1087644.5,1015522.29625,0.0030070395244035097,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1071
26,2012-04-05,946573.29,0,-1.0679567,1.4883534,-0.8500758,-0.3068723,2012,2,14,False,1015853.03,1007505.0725,-0.0681985857737708,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1072
26,2012-05-10,1095504.26,0,-0.31068087,1.5151758,-0.82981914,-0.52814716,2012,2,19,False,955641.74,1026116.28625,0.14635455332874003,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,1073
26,2012-06-01,971557.62,0,-1.8146812,0.2545198,-0.8842048,-0.32074127,2012,2,22,False,939158.25,1012855.9725,0.0344983073938816,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1074
26,2012-06-04,1116829.23,0,-1.4493424,1.4123564,-0.8561113,-0.3068723,2012,2,23,False,1090915.09,1016504.06375,0.02375449770339122,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,1075
26,2012-06-07,1180470.8,0,0.28667676,0.47580516,-0.84505445,-0.35982677,2012,2,23,False,946573.29,1037081.285,0.24709920771163962,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,1076
26,2012-07-09,1081874.03,1,0.102028966,1.331889,-0.8388348,-0.35982677,2012,3,28,False,1095504.26,1052860.32125,-0.012441968961398597,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1077
26,2012-08-06,1106176.83,0,-0.56567067,0.94072795,-0.847923,-0.3068723,2012,3,32,False,971557.62,1073737.64375,0.13856019162301458,1037306.5522807017,1037549.71,69717.79329046751,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1078
26,2012-09-03,1028569.01,0,-1.6867467,1.2313048,-0.86353546,-0.32074127,2012,3,36,False,1116829.23,1065944.38375,-0.07902749823265276,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,1079
26,2012-10-02,1081005.64,1,-1.8146812,0.73732424,-0.8722274,-0.32074127,2012,4,40,False,1180470.8,1082748.4275,-0.08425889060534164,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1080
26,2012-10-08,1121476.51,0,0.400433,0.9988433,-0.8472493,-0.35982677,2012,4,41,False,1081874.03,1085994.95875,0.03660544472076843,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1081
26,2012-11-05,1062548.73,0,-0.6931656,1.3900043,-0.84866804,-0.3068723,2012,4,45,False,1106176.83,1097368.8475,-0.03944043919271034,1037306.5522807017,1037549.71,69717.79329046751,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,1082
26,2012-12-10,1044639.69,0,-0.79867864,1.5151758,-0.82761836,-0.52814716,2012,4,50,False,1028569.01,1088345.155,0.015624308961048605,1037306.5522807017,1037549.71,69717.79329046751,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1083
27,2010-01-10,1543532.83,0,0.575189,-1.0843685,-0.8859527,0.02850747,2010,1,1,True,,1543532.83,,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,1084
27,2010-02-04,2053952.97,0,-0.7047061,-0.8228494,-0.9085318,0.051832564,2010,1,5,False,,1798742.9,,1782782.4450877195,1758437.96,180950.05846281702,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1085
27,2010-02-07,2024554.1,0,0.9082145,-0.8206142,-0.8925347,0.0039213407,2010,1,5,True,,1874013.3,,1782782.4450877195,1758437.96,180950.05846281702,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1086
27,2010-03-09,1908110.9,0,1.0329617,-1.0396644,-0.8869918,0.0039213407,2010,1,10,False,,1882537.7,,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1087
27,2010-03-12,1884343.67,0,-0.98442554,-0.2796944,-0.88651985,0.02850747,2010,1,10,False,1543532.83,1882898.894,0.220799216820027,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1088
27,2010-04-06,2073102.59,0,0.80050325,-0.7133243,-0.89647436,0.051832564,2010,2,14,False,2053952.97,1914599.51,0.009323300133790458,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1089
27,2010-05-02,1874289.79,0,-1.7878634,-0.82955503,-0.9186049,0.16467704,2010,2,17,True,2024554.1,1908840.9785714285,-0.07422094079876651,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1090
27,2010-05-03,1313729.72,0,-1.1899562,-0.9077872,-0.9129606,0.16467704,2010,2,18,False,1908110.9,1834452.07125,-0.31150242892066704,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1091
27,2010-05-11,1686010.02,0,-0.7591112,-0.61721045,-0.88195294,0.02850747,2010,2,19,False,1884343.67,1852261.72,-0.10525343819049737,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1092
27,2010-06-08,1908036.68,0,0.97416013,-0.8563775,-0.8899318,0.0039213407,2010,2,23,False,2073102.59,1834022.1837499999,-0.07962264424164367,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1093
27,2010-07-05,1939458.84,0,0.510892,-0.514391,-0.9030228,0.051832564,2010,3,27,False,1874289.79,1823385.2762499999,0.03476999679969439,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1094
27,2010-08-10,1707662.87,0,-0.10679891,-0.9435505,-0.88600457,0.02850747,2010,3,32,False,1313729.72,1798329.2725,0.2998585964851279,1782782.4450877195,1758437.96,180950.05846281702,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1095
27,2010-09-04,1955814.13,0,0.15918186,-0.7446172,-0.9075316,0.051832564,2010,3,35,True,1686010.02,1807263.0799999998,0.1600252114753149,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1096
27,2010-09-07,2079678.9279999996,0,1.2621228,-0.8608479,-0.8919215,0.0039213407,2010,3,36,False,1908036.68,1813020.6324999998,0.11065108559653059,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,1097
27,2010-10-09,1913494.81,1,0.58563036,-1.0910741,-0.8861711,0.0039213407,2010,4,40,True,1939458.84,1817921.26,-0.013387254972629381,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1098
27,2010-10-12,2079678.9279999996,0,-1.5878282,-0.15675807,-0.8886161,0.02850747,2010,4,41,False,1707662.87,1921171.755,0.2530187998993034,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1099
27,2010-11-06,1873812.93,0,0.50429744,-0.7893213,-0.89470387,0.051832564,2010,4,44,True,1955814.13,1944647.1187500001,-0.04192688801159239,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,1100
27,2010-12-02,1745362.72,1,-1.643882,-0.8608479,-0.9171008,0.16467704,2010,4,48,False,2119163.01,1924312.87375,-0.1763905316561749,1782782.4450877195,1758437.96,180950.05846281702,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1101
27,2010-12-03,1925113.12,0,-0.7552644,-0.8653183,-0.9115868,0.16467704,2010,4,48,False,1913494.81,1922519.6587500002,0.006071775026136539,1782782.4450877195,1758437.96,180950.05846281702,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1102
27,2010-12-11,1828010.25,0,-0.7596608,-0.5814472,-0.88070863,0.02850747,2010,4,49,True,2139733.68,1937563.08125,-0.145683284286108,1782782.4450877195,1758437.96,180950.05846281702,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1103
27,2011-01-04,1628868.28,0,-1.2339199,1.0860163,-0.8520523,-0.1580948,2011,1,1,False,1873812.93,1896694.85,-0.13071990596201077,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1104
27,2011-01-07,1949983.93,0,0.77137727,1.3207129,-0.8160622,-0.07929316,2011,1,1,False,1745362.72,1875547.4649999999,0.11723706920931587,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1105
27,2011-02-09,1511717.53,0,0.64388233,1.2380103,-0.7947618,-0.07929316,2011,1,6,False,1925113.12,1825325.3050000002,-0.2147383370386048,1782782.4450877195,1758437.96,180950.05846281702,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1106
27,2011-02-12,1806924.74,0,-0.5041214,0.7619115,-0.78878516,-0.043989882,2011,1,6,True,1828010.25,1783724.1875,-0.011534678210912697,1782782.4450877195,1758437.96,180950.05846281702,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1107
27,2011-03-06,2053708.01,0,0.7939087,1.5151758,-0.8312546,-0.1580948,2011,1,9,True,1628868.28,1806211.0725,0.2608189595293733,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1108
27,2011-04-02,1628100.79,0,-1.7048817,0.16734676,-0.8751014,-0.093792506,2011,2,13,True,1949983.93,1791553.33125,-0.16506963726619017,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1109
27,2011-04-03,1656130.67,0,-1.2493073,0.625564,-0.86366266,-0.093792506,2011,2,13,True,1511717.53,1757930.525,0.09552918262448129,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1110
27,2011-04-11,1621109.3,0,-0.8387956,0.9228463,-0.7888569,-0.043989882,2011,2,15,False,1806924.74,1732067.90625,-0.10283518504484035,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1111
27,2011-05-08,1747289.53,0,1.0120789,1.5151758,-0.800062,-0.07929316,2011,2,18,True,2053708.01,1746870.5625,-0.14920255387230041,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,1112
27,2011-06-05,1757041.96,0,-0.17824003,1.5151758,-0.84036386,-0.1580948,2011,2,22,True,1628100.79,1722752.8162500001,0.07919728974518825,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,1113
27,2011-07-01,1568159.48,0,-1.3905408,0.05782168,-0.88330686,-0.093792506,2011,3,26,False,1656130.67,1729808.0599999998,-0.053118507853006536,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1114
27,2011-07-10,1672339.27,0,-0.1546095,1.005549,-0.7886837,-0.043989882,2011,3,27,True,1621109.3,1712984.87625,0.03160179884231118,1782782.4450877195,1758437.96,180950.05846281702,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1115
27,2011-08-04,1689844.18,0,-0.70635474,1.2737737,-0.8492913,-0.1580948,2011,3,31,False,1747289.53,1667501.8975,-0.03287683524321239,1782782.4450877195,1758437.96,180950.05846281702,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1116
27,2011-08-07,2000055.27,0,0.94228643,1.2536567,-0.8114493,-0.07929316,2011,3,31,True,1757041.96,1713996.2075,0.1383081995378186,1782782.4450877195,1758437.96,180950.05846281702,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1117
